date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:25:39	84940/84940	---M--	200	added ('OK')	application/octet-stream	etag:%225d01d280-14bcc%22	https://freebw.com/templates/royate/fonts/mvboli/mvboli.ttf	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/fonts/mvboli/mvboli.ttf	(from https://freebw.com/templates/royate/css/style.css)
17:25:39	849640/849640	---MCZ	200	added ('OK')	font/ttf	etag:W/%22cf6e8-58b2d0b0bbfd3%22	https://freebw.com/templates/royate/fonts/calibri/Calibri-Bold.TTF	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/fonts/calibri/Calibri-Bold.TTF	(from https://freebw.com/templates/royate/css/style.css)
17:25:40	4310/4310	---MCZ	200	added ('OK')	image/png	etag:W/%225cadd078-10d6%22	https://freebw.com/templates/royate/images/post-body-bg-1.png	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/post-body-bg-1.png	(from https://freebw.com/templates/royate/css/style.css)
17:25:40	229996/229996	---M--	200	added ('OK')	application/octet-stream	etag:%225d01d280-3826c%22	https://freebw.com/templates/royate/fonts/pacifico/Pacifico-Regular.ttf	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/fonts/pacifico/Pacifico-Regular.ttf	(from https://freebw.com/templates/royate/css/style.css)
17:25:40	3954/3954	---MCZ	200	added ('OK')	image/png	etag:W/%225cadd078-f72%22	https://freebw.com/templates/royate/images/post-body-bg-2.png	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/post-body-bg-2.png	(from https://freebw.com/templates/royate/css/style.css)
17:25:40	3523/3523	---MCZ	200	added ('OK')	image/png	etag:W/%225cadd078-dc3%22	https://freebw.com/templates/royate/images/post-body-bg-3.png	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/post-body-bg-3.png	(from https://freebw.com/templates/royate/css/style.css)
17:25:41	388353/388353	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225cadd057-5ed01%22	https://freebw.com/templates/royate/images/modal-search-bg.jpg	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/modal-search-bg.jpg	(from https://freebw.com/templates/royate/css/style.css)
17:25:41	248876/248876	---MCZ	200	added ('OK')	image/png	etag:W/%225cadd062-3cc2c%22	https://freebw.com/templates/royate/images/our-menu-bg-1.png	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/our-menu-bg-1.png	(from https://freebw.com/templates/royate/css/style.css)
17:25:41	429151/429151	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225cadcffc-68c5f%22	https://freebw.com/templates/royate/images/full-page-bg.jpg	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/full-page-bg.jpg	(from https://freebw.com/templates/royate/css/style.css)
17:25:41	47834/47834	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225cadd062-bada%22	https://freebw.com/templates/royate/images/our-menu-bg-2.jpg	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/our-menu-bg-2.jpg	(from https://freebw.com/templates/royate/css/style.css)
17:25:41	147916/147916	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225cadd062-241cc%22	https://freebw.com/templates/royate/images/our-menu-bg-3.jpg	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/our-menu-bg-3.jpg	(from https://freebw.com/templates/royate/css/style.css)
17:25:42	507226/507226	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225cadd064-7bd5a%22	https://freebw.com/templates/royate/images/our-menu-bg-4.jpg	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/our-menu-bg-4.jpg	(from https://freebw.com/templates/royate/css/style.css)
17:25:42	61727/61727	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225cadd041-f11f%22	https://freebw.com/templates/royate/images/menu-isotope-bg.jpg	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/menu-isotope-bg.jpg	(from https://freebw.com/templates/royate/css/style.css)
17:25:42	146826/146826	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225cadd066-23d8a%22	https://freebw.com/templates/royate/images/our-service-bg.jpg	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/our-service-bg.jpg	(from https://freebw.com/templates/royate/css/style.css)
17:25:42	86955/86955	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225cadcfcf-153ab%22	https://freebw.com/templates/royate/images/book-a-table.jpg	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/book-a-table.jpg	(from https://freebw.com/templates/royate/css/style.css)
17:25:43	107475/107475	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225cadd0e1-1a3d3%22	https://freebw.com/templates/royate/images/trait.jpg	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/trait.jpg	(from https://freebw.com/templates/royate/css/style.css)
17:25:43	38410/38410	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225cadd068-960a%22	https://freebw.com/templates/royate/images/our-story-2.jpg	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/our-story-2.jpg	(from https://freebw.com/templates/royate/css/style.css)
17:25:44	81232/81232	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225cadd068-13d50%22	https://freebw.com/templates/royate/images/our-story.jpg	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/our-story.jpg	(from https://freebw.com/templates/royate/css/style.css)
17:25:44	27190/27190	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225cadd058-6a36%22	https://freebw.com/templates/royate/images/opening-time-bg.jpg	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/opening-time-bg.jpg	(from https://freebw.com/templates/royate/css/style.css)
17:25:44	27492/27492	---MCZ	200	added ('OK')	image/png	etag:W/%225cadcfd5-6b64%22	https://freebw.com/templates/royate/images/coffee-bg.png	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/coffee-bg.png	(from https://freebw.com/templates/royate/css/style.css)
17:25:45	73006/73006	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225cadd0ec-11d2e%22	https://freebw.com/templates/royate/images/wish-bg.jpg	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/wish-bg.jpg	(from https://freebw.com/templates/royate/css/style.css)
17:25:45	23112/23112	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225cadcffa-5a48%22	https://freebw.com/templates/royate/images/full-col-bg.jpg	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/full-col-bg.jpg	(from https://freebw.com/templates/royate/css/style.css)
17:25:45	156978/156978	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225cadcff8-26532%22	https://freebw.com/templates/royate/images/footer-image.jpg	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/footer-image.jpg	(from https://freebw.com/templates/royate/css/style.css)
17:25:46	201620/201620	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225cadd0dd-31394%22	https://freebw.com/templates/royate/images/testimonials-bg.jpg	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/testimonials-bg.jpg	(from https://freebw.com/templates/royate/css/style.css)
17:25:46	988/988	---MCZ	200	added ('OK')	image/png	etag:W/%225cadd090-3dc%22	https://freebw.com/templates/royate/images/select-down-icon.png	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/select-down-icon.png	(from https://freebw.com/templates/royate/css/style.css)
17:25:46	13915/13915	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225cadcfe2-365b%22	https://freebw.com/templates/royate/images/cupcake-history-bg.jpg	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/cupcake-history-bg.jpg	(from https://freebw.com/templates/royate/css/style.css)
17:25:47	35359/35359	---MCZ	200	added ('OK')	text/css	etag:W/%225d01d253-8a1f%22	https://freebw.com/templates/royate/fonts/font-awesome-5/css/fontawesome-all.min.css	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/fonts/font-awesome-5/css/fontawesome-all.min.css	(from https://freebw.com/templates/royate/index-2.html)
17:25:47	20458/20458	---MCZ	200	added ('OK')	text/css	etag:W/%225d01d2ad-4fea%22	https://freebw.com/templates/royate/vendor/lightgallery/css/lightgallery.min.css	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/vendor/lightgallery/css/lightgallery.min.css	(from https://freebw.com/templates/royate/index-2.html)
17:25:47	202845/202845	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225cadd0ad-3185d%22	https://freebw.com/templates/royate/images/slideshow-11.jpg	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/slideshow-11.jpg	(from https://freebw.com/templates/royate/index-2.html)
17:25:48	4394/4394	---MCZ	200	added ('OK')	image/png	etag:W/%225cadcff9-112a%22	https://freebw.com/templates/royate/images/fresh-good-food.png	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/fresh-good-food.png	(from https://freebw.com/templates/royate/index-2.html)
17:25:48	85798/85798	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225cadd031-14f26%22	https://freebw.com/templates/royate/images/main-course-box.jpg	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/main-course-box.jpg	(from https://freebw.com/templates/royate/index-2.html)
17:25:48	83381/83381	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225cadd0c5-145b5%22	https://freebw.com/templates/royate/images/soups-and-salads-box.jpg	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/soups-and-salads-box.jpg	(from https://freebw.com/templates/royate/index-2.html)
17:25:49	96080/96080	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225cadcfeb-17750%22	https://freebw.com/templates/royate/images/drinks-box.jpg	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/drinks-box.jpg	(from https://freebw.com/templates/royate/index-2.html)
17:25:49	68774/68774	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225cadcfe8-10ca6%22	https://freebw.com/templates/royate/images/deserts-box.jpg	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/deserts-box.jpg	(from https://freebw.com/templates/royate/index-2.html)
17:25:50	1358/1358	---MCZ	200	added ('OK')	image/png	etag:W/%225cadcfd1-54e%22	https://freebw.com/templates/royate/images/border-3.png	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/border-3.png	(from https://freebw.com/templates/royate/index-2.html)
17:25:50	4464/4464	---MCZ	200	added ('OK')	image/png	etag:W/%225cadd0a5-1170%22	https://freebw.com/templates/royate/images/signature-2.png	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/signature-2.png	(from https://freebw.com/templates/royate/index-2.html)
17:25:50	68194/68194	---MCZ	200	added ('OK')	image/png	etag:W/%225cadd0cf-10a62%22	https://freebw.com/templates/royate/images/speciality-4.png	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/speciality-4.png	(from https://freebw.com/templates/royate/index-2.html)
17:25:50	78442/78442	---MCZ	200	added ('OK')	image/png	etag:W/%225cadd0cf-1326a%22	https://freebw.com/templates/royate/images/speciality-5.png	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/speciality-5.png	(from https://freebw.com/templates/royate/index-2.html)
17:25:51	90483/90483	---MCZ	200	added ('OK')	image/png	etag:W/%225cadd0cf-16173%22	https://freebw.com/templates/royate/images/speciality-6.png	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/speciality-6.png	(from https://freebw.com/templates/royate/index-2.html)
17:25:51	68884/68884	---MCZ	200	added ('OK')	image/png	etag:W/%225cadd0d0-10d14%22	https://freebw.com/templates/royate/images/speciality-7.png	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/speciality-7.png	(from https://freebw.com/templates/royate/index-2.html)
17:25:52	2255/2255	---MCZ	200	added ('OK')	image/png	etag:W/%225cadd032-8cf%22	https://freebw.com/templates/royate/images/main-course-square.png	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/main-course-square.png	(from https://freebw.com/templates/royate/index-2.html)
17:25:52	1789/1789	---MCZ	200	added ('OK')	image/png	etag:W/%225cadd0c5-6fd%22	https://freebw.com/templates/royate/images/soups-and-salads-square.png	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/soups-and-salads-square.png	(from https://freebw.com/templates/royate/index-2.html)
17:25:52	1660/1660	---MCZ	200	added ('OK')	image/png	etag:W/%225cadcfec-67c%22	https://freebw.com/templates/royate/images/drinks-square.png	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/drinks-square.png	(from https://freebw.com/templates/royate/index-2.html)
17:25:53	1888/1888	---MCZ	200	added ('OK')	image/png	etag:W/%225cadcfe8-760%22	https://freebw.com/templates/royate/images/deserts-square.png	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/deserts-square.png	(from https://freebw.com/templates/royate/index-2.html)
17:25:53	14740/14740	---MCZ	200	added ('OK')	image/png	etag:W/%225cadd042-3994%22	https://freebw.com/templates/royate/images/menu-thumb-1.png	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/menu-thumb-1.png	(from https://freebw.com/templates/royate/index-2.html)
17:25:53	14571/14571	---MCZ	200	added ('OK')	image/png	etag:W/%225cadd044-38eb%22	https://freebw.com/templates/royate/images/menu-thumb-2.png	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/menu-thumb-2.png	(from https://freebw.com/templates/royate/index-2.html)
17:25:53	12391/12391	---MCZ	200	added ('OK')	image/png	etag:W/%225cadd043-3067%22	https://freebw.com/templates/royate/images/menu-thumb-3.png	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/menu-thumb-3.png	(from https://freebw.com/templates/royate/index-2.html)
17:25:53	13801/13801	---MCZ	200	added ('OK')	image/png	etag:W/%225cadd044-35e9%22	https://freebw.com/templates/royate/images/menu-thumb-4.png	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/menu-thumb-4.png	(from https://freebw.com/templates/royate/index-2.html)
17:25:54	16626/16626	---MCZ	200	added ('OK')	image/png	etag:W/%225cadd045-40f2%22	https://freebw.com/templates/royate/images/menu-thumb-5.png	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/menu-thumb-5.png	(from https://freebw.com/templates/royate/index-2.html)
17:25:54	11905/11905	---MCZ	200	added ('OK')	image/png	etag:W/%225cadd044-2e81%22	https://freebw.com/templates/royate/images/menu-thumb-6.png	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/menu-thumb-6.png	(from https://freebw.com/templates/royate/index-2.html)
17:25:54	11166/11166	---MCZ	200	added ('OK')	image/png	etag:W/%225cadd046-2b9e%22	https://freebw.com/templates/royate/images/menu-thumb-7.png	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/menu-thumb-7.png	(from https://freebw.com/templates/royate/index-2.html)
17:25:54	14565/14565	---MCZ	200	added ('OK')	image/png	etag:W/%225cadd046-38e5%22	https://freebw.com/templates/royate/images/menu-thumb-8.png	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/menu-thumb-8.png	(from https://freebw.com/templates/royate/index-2.html)
17:25:55	49232/49232	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225cadcffb-c050%22	https://freebw.com/templates/royate/images/galerry-1.jpg	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/galerry-1.jpg	(from https://freebw.com/templates/royate/index-2.html)
17:25:55	55638/55638	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225cadcffd-d956%22	https://freebw.com/templates/royate/images/gallery-4.jpg	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/gallery-4.jpg	(from https://freebw.com/templates/royate/index-2.html)
17:25:55	57727/57727	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225cadcffe-e17f%22	https://freebw.com/templates/royate/images/gallery-6.jpg	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/gallery-6.jpg	(from https://freebw.com/templates/royate/index-2.html)
17:25:56	52813/52813	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225cadcffc-ce4d%22	https://freebw.com/templates/royate/images/gallery-2.jpg	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/gallery-2.jpg	(from https://freebw.com/templates/royate/index-2.html)
17:25:56	107669/107669	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225cadcffc-1a495%22	https://freebw.com/templates/royate/images/gallery-3.jpg	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/gallery-3.jpg	(from https://freebw.com/templates/royate/index-2.html)
17:25:57	103845/103845	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225cadcffe-195a5%22	https://freebw.com/templates/royate/images/gallery-5.jpg	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/gallery-5.jpg	(from https://freebw.com/templates/royate/index-2.html)
17:25:57	47614/47614	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225cadd059-b9fe%22	https://freebw.com/templates/royate/images/our-chef-1.jpg	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/our-chef-1.jpg	(from https://freebw.com/templates/royate/index-2.html)
17:25:57	49211/49211	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225cadd05a-c03b%22	https://freebw.com/templates/royate/images/our-chef-2.jpg	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/our-chef-2.jpg	(from https://freebw.com/templates/royate/index-2.html)
17:25:58	80808/80808	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225cadd05a-13ba8%22	https://freebw.com/templates/royate/images/our-chef-3.jpg	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/our-chef-3.jpg	(from https://freebw.com/templates/royate/index-2.html)
17:25:58	8470/8470	---MCZ	200	added ('OK')	image/png	etag:W/%225cadd06d-2116%22	https://freebw.com/templates/royate/images/partner-2.png	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/partner-2.png	(from https://freebw.com/templates/royate/index-2.html)
17:25:58	9197/9197	---MCZ	200	added ('OK')	image/png	etag:W/%225cadd06d-23ed%22	https://freebw.com/templates/royate/images/partner-3.png	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/partner-3.png	(from https://freebw.com/templates/royate/index-2.html)
17:25:58	8087/8087	---MCZ	200	added ('OK')	image/png	etag:W/%225cadd06e-1f97%22	https://freebw.com/templates/royate/images/partner-4.png	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/partner-4.png	(from https://freebw.com/templates/royate/index-2.html)
17:25:58	7783/7783	---MCZ	200	added ('OK')	image/png	etag:W/%225cadd06f-1e67%22	https://freebw.com/templates/royate/images/partner-5.png	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/partner-5.png	(from https://freebw.com/templates/royate/index-2.html)
17:25:59	8621/8621	---MCZ	200	added ('OK')	image/png	etag:W/%225cadd06f-21ad%22	https://freebw.com/templates/royate/images/partner-6.png	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/partner-6.png	(from https://freebw.com/templates/royate/index-2.html)
17:25:59	2777/2777	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d01d2b3-ad9%22	https://freebw.com/templates/royate/vendor/lightgallery/js/jquery.mousewheel.min.js	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/vendor/lightgallery/js/jquery.mousewheel.min.js	(from https://freebw.com/templates/royate/index-2.html)
17:25:59	49540/49540	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d01d2b4-c184%22	https://freebw.com/templates/royate/vendor/lightgallery/js/lightgallery-all.min.js	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/vendor/lightgallery/js/lightgallery-all.min.js	(from https://freebw.com/templates/royate/index-2.html)
17:26:00	253668/253668	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d01d2ac-3dee4%22	https://freebw.com/templates/royate/vendor/jquery-ui/jquery-ui.min.js	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/vendor/jquery-ui/jquery-ui.min.js	(from https://freebw.com/templates/royate/index-2.html)
17:26:00	8415/8415	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d01d1ee-20df%22	https://freebw.com/templates/royate/js/wow.min.js	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/js/wow.min.js	(from https://freebw.com/templates/royate/index-2.html)
17:26:01	289249/289249	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225cadd0a8-469e1%22	https://freebw.com/templates/royate/images/slideshow-4.jpg	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/slideshow-4.jpg	(from https://freebw.com/templates/royate/index-3.html)
17:26:01	4874/4874	---MCZ	200	added ('OK')	image/png	etag:W/%225cadcfe0-130a%22	https://freebw.com/templates/royate/images/crown-symbol.png	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/crown-symbol.png	(from https://freebw.com/templates/royate/index-3.html)
17:26:01	4740/4740	---MCZ	200	added ('OK')	image/png	etag:W/%225cadcfb8-1284%22	https://freebw.com/templates/royate/images/assure-food-quality.png	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/assure-food-quality.png	(from https://freebw.com/templates/royate/index-3.html)
17:26:02	6075/6075	---MCZ	200	added ('OK')	image/png	etag:W/%225cadd08d-17bb%22	https://freebw.com/templates/royate/images/restaurant-name.png	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/restaurant-name.png	(from https://freebw.com/templates/royate/index-3.html)
17:26:02	5241/5241	---MCZ	200	added ('OK')	image/png	etag:W/%225cadcff7-1479%22	https://freebw.com/templates/royate/images/fork.png	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/fork.png	(from https://freebw.com/templates/royate/index-3.html)
17:26:02	4330/4330	---MCZ	200	added ('OK')	image/png	etag:W/%225cadd0de-10ea%22	https://freebw.com/templates/royate/images/the-best-food.png	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/the-best-food.png	(from https://freebw.com/templates/royate/index-3.html)
17:26:03	4412/4412	---MCZ	200	added ('OK')	image/png	etag:W/%225cadd0ca-113c%22	https://freebw.com/templates/royate/images/special-menu.png	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/special-menu.png	(from https://freebw.com/templates/royate/index-3.html)
17:26:04	28722/28722	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225cadd0e6-7032%22	https://freebw.com/templates/royate/images/welcome-2.jpg	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/welcome-2.jpg	(from https://freebw.com/templates/royate/index-3.html)
17:26:04	154648/154648	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225cadd0e7-25c18%22	https://freebw.com/templates/royate/images/welcome-1.jpg	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/welcome-1.jpg	(from https://freebw.com/templates/royate/index-3.html)
17:26:05	131731/131731	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225cadd0e7-20293%22	https://freebw.com/templates/royate/images/welcome-3.jpg	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/welcome-3.jpg	(from https://freebw.com/templates/royate/index-3.html)
17:26:05	2766/2766	---MCZ	200	added ('OK')	image/png	etag:W/%225cadd091-ace%22	https://freebw.com/templates/royate/images/serve-icon.png	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/serve-icon.png	(from https://freebw.com/templates/royate/index-3.html)
17:26:05	3013/3013	---MCZ	200	added ('OK')	image/png	etag:W/%225cadcff8-bc5%22	https://freebw.com/templates/royate/images/fresh-food-icon.png	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/fresh-food-icon.png	(from https://freebw.com/templates/royate/index-3.html)
17:26:05	2749/2749	---MCZ	200	added ('OK')	image/png	etag:W/%225cadd01d-abd%22	https://freebw.com/templates/royate/images/hot-food-icon.png	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/hot-food-icon.png	(from https://freebw.com/templates/royate/index-3.html)
17:26:06	2670/2670	---MCZ	200	added ('OK')	image/png	etag:W/%225cadcfd6-a6e%22	https://freebw.com/templates/royate/images/coffee-icon.png	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/coffee-icon.png	(from https://freebw.com/templates/royate/index-3.html)
17:26:06	1335/1335	---MCZ	200	added ('OK')	image/png	etag:W/%225cadcfd2-537%22	https://freebw.com/templates/royate/images/border.png	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/border.png	(from https://freebw.com/templates/royate/index-3.html)
17:26:07	4697/4697	---MCZ	200	added ('OK')	image/png	etag:W/%225cadd0a6-1259%22	https://freebw.com/templates/royate/images/signature.png	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/signature.png	(from https://freebw.com/templates/royate/index-3.html)
17:26:07	95597/95597	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225cadd01f-1756d%22	https://freebw.com/templates/royate/images/image-slide-1.jpg	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/image-slide-1.jpg	(from https://freebw.com/templates/royate/index-3.html)
17:26:07	99040/99040	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225cadd020-182e0%22	https://freebw.com/templates/royate/images/image-slide-2.jpg	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/image-slide-2.jpg	(from https://freebw.com/templates/royate/index-3.html)
17:26:08	103476/103476	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225cadd020-19434%22	https://freebw.com/templates/royate/images/image-slide-3.jpg	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/image-slide-3.jpg	(from https://freebw.com/templates/royate/index-3.html)
17:26:08	39666/39666	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225cadd020-9af2%22	https://freebw.com/templates/royate/images/image-slide-4.jpg	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/image-slide-4.jpg	(from https://freebw.com/templates/royate/index-3.html)
17:26:08	117813/117813	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225cadd021-1cc35%22	https://freebw.com/templates/royate/images/image-slide-5.jpg	F:/Sunny's%20Documents/Restaurant_demo_3rd/freebw.com/templates/royate/images/image-slide-5.jpg	(from https://freebw.com/templates/royate/index-3.html)
